DBNOs,assists,boosts,damageDealt,deathType,headshotKills,heals,killPlace,killStreaks,kills,longestKill,name,playerId,revives,rideDistance,roadKills,swimDistance,teamKills,timeSurvived,vehicleDestroys,walkDistance,weaponsAcquired,winPlace,team,match
1,0,3,167.68,byplayer,1,2,24,1,1,57.87898,ACE_ItzzChrizZ,account.71a764ef3f34482ea0714d600f1e16aa,0,6565.7715,0,0.0,0,1341,0,1652.4336,4,12,ACE,1
1,0,2,225.612,byplayer,0,1,54,0,0,0.0,ACE_KILYAKAi,account.41ee0ac1a4594cd492f483b883f5550c,0,6974.8086,0,0.0,0,1334,0,1139.4609,8,12,ACE,1
1,0,3,188.44,byplayer,0,0,53,0,0,0.0,ACE_braex,account.6b01b6bd56f74e74b624ce38f085f6bf,0,6513.694,0,0.0,0,1341,0,1869.7249,4,12,ACE,1
1,0,3,148.17,byplayer,0,1,52,0,0,0.0,ACE_Myca,account.de3fe5283bc247d48858c5bd8d421fed,1,5551.5674,0,0.0,0,1341,0,1269.7803,9,12,ACE,1
0,1,6,61.506027,byplayer,0,2,55,0,0,0.0,SQ_hwinn,account.2d59e4fe2d09499c9d36797fea5efb22,0,5322.172,0,0.0,0,1299,1,1676.9371,6,13,SQ,1
0,0,3,91.12505,byplayer,0,2,25,1,1,179.79135,SQ_M1ME,account.93f025fc227d4ec2891da4a2cfa87a18,0,6027.4736,0,0.0,0,1299,0,1129.9181,6,13,SQ,1
0,0,3,360.65155,byplayer,0,4,26,1,1,195.80824,SQ_TGLTN,account.de6cade1760644288383540703b65dbc,1,6122.6646,0,0.0,0,1299,1,1367.0342,4,13,SQ,1
1,0,3,180.433,byplayer,0,1,27,1,1,7.0536594,SQ_Shrimzy,account.54592de3ca8c43de99d521c31d8b43db,0,6215.2407,0,0.0,0,1219,0,955.2157,5,13,SQ,1
2,0,5,115.69482,byplayer,0,2,29,1,1,65.74096,STK_Vegas,account.2c5075c3691e4cfe87a2e9276673d999,0,11927.394,0,0.0,0,1087,0,499.54773,8,14,STK,1
0,1,4,217.9189,byplayer,0,3,56,0,0,0.0,STK_PurdyKurty,account.45878d1906154491abfff8ca8da34422,1,10793.764,0,0.0,0,1221,0,968.1424,4,14,STK,1
0,0,0,0.0,byplayer,0,0,57,0,0,0.0,STK_alow,account.726f31ea9e534aa1b78b7e4b0dd08761,0,0.0,0,0.0,0,212,0,236.83783,3,14,STK,1
1,0,5,330.88245,byplayer,0,3,28,1,1,144.44539,STK_penta,account.aef34dd5f6b74e2f8f304d8d7f61e3df,0,10819.988,0,0.0,0,1229,0,568.8713,6,14,STK,1
0,0,3,19.35,byplayer,0,0,58,0,0,0.0,GEN_taemin,account.7f90cd3e901e432998718d5b5bd27411,0,8758.673,0,0.0,0,1081,0,844.6805,5,15,GEN,1
1,0,1,100.0,byplayer,0,0,60,0,0,0.0,GEN_DG98,account.51acc0b4fb57431abc2f97d2b1e6fb1a,0,8903.176,0,0.0,0,1054,0,858.9446,6,15,GEN,1
2,0,2,142.15453,byplayer,0,0,59,0,0,0.0,GEN_Foxy,account.3026e1bd07ac4705b61be87b61a18219,0,8910.701,0,0.0,0,1073,0,662.22284,5,15,GEN,1
1,0,2,188.05515,byplayer,0,1,30,1,1,3.767857,GEN_Pio,account.366c8e5509254daba28a69843b9be2cd,0,9688.392,0,0.0,0,1081,1,876.5491,6,15,GEN,1
0,0,1,0.0,byplayer,0,1,64,0,0,0.0,SST_Imhac,account.3ab9ab3e10ed412e9376617296740386,0,3489.0906,0,0.0,0,851,0,823.96045,5,16,SST,1
0,0,2,83.57585,byplayer,0,1,61,0,0,0.0,SST_Tae9,account.39d64103e3f544589671a34f83ff5742,0,3230.2634,0,0.0,0,872,0,654.40704,5,16,SST,1
0,0,0,0.0,byplayer,0,0,63,0,0,0.0,SST_Feaven,account.2f3d1b7a3daa4fd997a431f14f4156b6,0,3404.169,0,0.0,0,872,0,600.15283,5,16,SST,1
0,0,1,98.399994,byplayer,0,0,62,0,0,0.0,SST_Runax,account.545d6909372d44189e2fdf5e6bd869b8,0,3340.0298,0,0.0,0,872,0,498.62854,4,16,SST,1
2,1,4,503.1992,alive,2,3,2,2,5,130.03842,4AM_Xiaohaixxxx,account.366f6407f60c46ed9dced28f5bf19ca9,1,4377.069,0,0.0,0,1535,0,1315.2037,5,1,4AM,2
2,5,1,440.25726,alive,0,2,9,1,2,61.876896,4AM_Summer,account.f9eb45bbd191499dbf47ad608665c5b6,0,4289.0303,0,0.0,0,1535,0,1926.8047,7,1,4AM,2
0,3,4,329.3723,alive,0,1,30,0,0,0.0,4AM_CRAZY112,account.3fbdaf40517a477ab26ff7e0d1f7f4d8,0,4626.675,0,0.0,0,1535,0,1596.4906,5,1,4AM,2
4,2,3,564.9322,alive,0,1,4,2,4,116.79123,4AM_xxxLu,account.6cf76c3011264866a146247e227e65bd,0,2939.1487,0,0.0,0,1535,0,1798.4698,3,1,4AM,2
2,0,2,440.58408,byplayer,0,4,15,1,1,32.397057,SQ_hwinn,account.2d59e4fe2d09499c9d36797fea5efb22,0,2989.9658,0,0.0,0,1535,0,1976.2606,3,2,SQ,2
1,1,1,482.08075,byplayer,0,3,17,1,1,55.044014,SQ_Shrimzy,account.54592de3ca8c43de99d521c31d8b43db,2,2778.1436,0,0.0,0,1527,1,1432.2942,6,2,SQ,2
0,0,3,19.8,byplayer,0,0,31,0,0,0.0,SQ_TGLTN,account.de6cade1760644288383540703b65dbc,1,2060.64,0,0.0,0,1365,0,1221.435,3,2,SQ,2
3,1,6,372.98126,byplayer,0,4,16,1,1,64.90777,SQ_M1ME,account.93f025fc227d4ec2891da4a2cfa87a18,0,2152.2202,0,0.0,0,1535,0,1313.5316,7,2,SQ,2
1,0,1,305.8507,byplayer,0,2,11,1,2,203.97237,ACE_braex,account.6b01b6bd56f74e74b624ce38f085f6bf,0,1739.4502,0,0.0,0,1415,0,1646.792,5,3,ACE,2
0,0,3,20.8817,byplayer,0,2,32,0,0,0.0,ACE_Myca,account.de3fe5283bc247d48858c5bd8d421fed,1,2750.789,0,0.0,0,1441,0,1522.0415,7,3,ACE,2
2,0,2,330.77902,byplayer,1,3,10,1,2,114.883156,ACE_ItzzChrizZ,account.71a764ef3f34482ea0714d600f1e16aa,0,2168.7876,0,0.0,0,1441,0,1387.7438,2,3,ACE,2
0,0,3,171.0527,byplayer,0,0,33,0,0,0.0,ACE_KILYAKAi,account.41ee0ac1a4594cd492f483b883f5550c,0,2297.4346,0,2.729832,0,1398,0,2155.7012,3,3,ACE,2
0,2,7,139.31999,byplayer,0,19,34,0,0,0.0,NAVI_alya,account.faa45302d60245268174148c726f0df0,1,4699.245,0,0.0,0,1196,0,1885.2772,6,4,NAVI,2
3,2,7,439.2641,byplayer,3,13,1,2,6,162.28036,NAVI_ubah,account.d52c9a76321240dd9d4e7d21dfd30601,1,5515.4907,0,0.0,0,1440,1,2273.7158,5,4,NAVI,2
3,0,6,334.13913,byplayer,0,31,3,1,5,46.588577,NAVI_xmpl,account.f8519f64f2ef4260b9cf27bc694d80e8,1,4911.9927,0,0.0,0,1310,0,1789.4811,4,4,NAVI,2
3,1,3,330.6089,byplayer,1,10,6,1,3,168.78117,NAVI_Mell,account.47a6e42cedbd4478aa91029f2f182b24,0,4300.7544,0,6.165103,0,1418,0,1967.2087,3,4,NAVI,2
1,1,1,287.35675,byplayer,0,0,12,2,2,227.08783,NH_HSmm,account.a673e97c72b74a89bc06f5c9cdaf1894,0,1007.1766,0,0.0,0,1367,0,2404.907,4,5,NH,2
6,3,3,399.32773,byplayer,1,3,7,1,3,140.66815,NH_ZpYan1,account.5474ee03ce744d8981c8073e2ceafc14,1,2109.2566,0,0.0,0,1427,0,1808.8462,6,5,NH,2
0,1,0,153.52507,byplayer,0,0,35,0,0,0.0,NH_MMing,account.bcf610df926541c08f984d8c63a799f8,0,1947.4114,0,0.0,0,1087,0,1241.8258,4,5,NH,2
2,0,6,408.4317,byplayer,0,3,18,1,1,8.8479395,NH_Nannnnn,account.0641601eed6d48ac9c3e7ec29c1ab65d,0,1936.2557,0,0.0,0,1427,0,2194.2268,5,5,NH,2
1,0,4,151.3093,byplayer,1,2,20,1,1,19.225105,STK_penta,account.aef34dd5f6b74e2f8f304d8d7f61e3df,0,3446.4521,0,0.0,0,1366,0,1068.0259,5,6,STK,2
0,2,2,119.873634,byplayer,0,5,36,0,0,0.0,STK_Vegas,account.2c5075c3691e4cfe87a2e9276673d999,1,4185.607,0,0.0,0,1394,0,1281.1532,6,6,STK,2
1,0,1,224.76694,byplayer,0,1,37,0,0,0.0,STK_alow,account.726f31ea9e534aa1b78b7e4b0dd08761,0,3607.5618,0,0.0,0,1381,0,975.3602,5,6,STK,2
1,0,3,56.222622,byplayer,1,3,19,1,1,229.1855,STK_PurdyKurty,account.45878d1906154491abfff8ca8da34422,1,4360.4443,0,0.0,0,1383,0,1498.5156,5,6,STK,2
0,0,2,264.10556,byplayer,0,1,38,0,0,0.0,CES_Taikonn,account.e4448411e6834f8fa7c699b8232d7439,0,2315.538,0,0.0,0,1305,0,859.49786,5,7,CES,2
0,2,2,123.58437,byplayer,1,0,21,1,1,69.491745,CES_YmCud,account.d445b77990f9489598345f45cdbc641a,0,2060.776,0,0.0,0,1304,2,1155.1149,3,7,CES,2
3,0,2,341.85132,byplayer,0,4,5,2,4,77.143005,CES_Himass,account.4ffff11c3238473fb8c0baa5bb40c485,0,1566.8536,0,0.0,0,1357,1,1335.7529,4,7,CES,2
1,1,2,169.64638,byplayer,0,1,22,1,1,71.04581,CES_HaiSaki,account.8496c2aff411400e9416de04e58a46ca,0,894.9303,0,0.0,0,1295,0,1732.9717,7,7,CES,2
0,1,3,85.619995,byplayer,0,1,39,0,0,0.0,LG_Relo,account.be714280715f480abe78bc6b2aa36767,0,9304.073,0,0.0,0,1254,0,1100.8176,3,8,LG,2
3,0,2,128.11806,byplayer,1,2,8,1,3,71.34602,LG_Fludd,account.a76ca47399a44cad846dde2de15363b2,0,10086.668,0,0.0,0,1234,0,884.396,3,8,LG,2
0,3,4,237.38937,byplayer,0,0,40,0,0,0.0,LG_Snakers,account.bff84caa45294bdba03fe42b84e3b61e,0,9421.76,0,0.0,0,1208,0,937.5157,7,8,LG,2
2,2,4,647.07526,byplayer,1,2,13,1,2,83.43974,LG_Kickstart,account.571b4ac8308645e6a3e0508760dba658,0,10502.747,0,0.0,0,1347,0,1576.2595,4,8,LG,2
0,0,2,94.701904,byplayer,0,2,42,0,0,0.0,GBL_Tosi,account.6de5f92988114abe9586d352379abff1,0,4339.975,0,0.0,0,1284,0,1853.5039,4,9,GBL,2
0,0,3,13.235972,byplayer,0,1,41,0,0,0.0,GBL_Glaz,account.810bde92bdeb4ee4a79f002e608c9e91,0,4182.142,0,0.0,0,1304,0,1052.6968,5,9,GBL,2
1,1,4,341.9932,byplayer,0,8,14,2,2,79.82093,GBL_Heaven,account.ee9d73b90b2a4c428f2b5e924e207256,0,4123.6616,0,0.0,0,1343,0,1575.7739,3,9,GBL,2
1,0,4,137.85214,byplayer,0,0,23,1,1,38.10166,GBL_Gyumin,account.03e41409ae09412797a7fb2664f61aba,0,3330.9053,0,0.0,0,1291,0,1423.0247,4,9,GBL,2
0,0,0,0.0,byplayer,0,0,44,0,0,0.0,TWIS_Lu,account.1d308843986042d48622357c6c54c4cc,0,0.0,0,0.0,0,106,0,13.437971,1,10,TWIS,2
1,0,1,118.542694,byplayer,0,15,24,1,1,28.404427,TWIS_spyrro,account.3fcac0a336ed4ae2992969dc44352d69,0,4188.4077,0,0.0,0,1237,0,680.35706,4,10,TWIS,2
0,0,3,63.03974,byzone,0,18,43,0,0,0.0,TWIS_Perfect1ks,account.4909b7642364443b98a4f7572e1b8c68,0,3488.7898,0,0.0,0,1252,0,1225.9541,6,10,TWIS,2
1,0,1,126.60411,byplayer,0,1,25,1,1,77.0156,TWIS_BatulinS,account.150e19ba61d94507867fd8f09ef91f7f,0,0.0,0,0.0,0,506,0,741.6886,3,10,TWIS,2
0,0,4,0.0,byplayer,0,0,45,0,0,0.0,EXO_empt,account.4b761e905e3f4880bd51038dfee6bf93,0,4008.5938,0,0.0,0,1251,0,1233.2972,4,11,EXO,2
0,0,1,124.60466,byplayer,0,0,47,0,0,0.0,EXO_kang,account.35d306e999224d6d875a610ac9798e9c,0,4975.121,0,0.0,0,1237,0,899.2121,4,11,EXO,2
0,0,2,131.8895,byplayer,0,0,46,0,0,0.0,EXO_Akita,account.c9154ad7a5cb4544a2cfdb7041b7897b,0,4031.41,0,0.0,0,1251,0,999.68365,2,11,EXO,2
1,0,1,100.0,byplayer,0,1,48,0,0,0.0,EXO_Rain,account.520f1451864845e68be67546e2372497,0,4560.194,0,0.0,0,630,0,328.91125,2,11,EXO,2
1,0,3,236.54593,byplayer,0,6,26,1,1,32.39069,PeRo_Aixleft,account.24769a9dcb914df498d9d3232445825d,0,3721.0444,0,0.0,0,1212,0,2003.718,5,12,PeRo,2
0,0,0,49.568844,byplayer,0,0,50,0,0,0.0,PeRo_Myl,account.b7951d07c465448580d9c1d3cd1c69d5,0,0.0,0,0.0,0,288,0,278.66275,4,12,PeRo,2
0,0,6,0.0,byplayer,0,8,49,0,0,0.0,PeRo_AZ,account.3ca5572589c3497b9c160803d9e7a4c5,0,3712.7117,0,0.0,0,1212,0,838.39166,5,12,PeRo,2
1,0,0,129.04001,byplayer,1,0,27,1,1,3.843923,PeRo_Cui71,account.7fd167510408462eac65c6078b4ab56a,0,0.0,0,0.0,0,362,0,506.6637,2,12,PeRo,2
0,0,2,86.6195,byplayer,0,1,53,0,0,0.0,PLM_ThanawatTH,account.81a5402ab7254e8cb3b4fa2aba759b83,0,7875.1533,0,0.0,0,1027,0,780.2665,6,13,PLM,2
0,0,2,115.92,byplayer,0,1,51,0,0,0.0,PLM_BORBO4Tz,account.32cd5b7fa4c845b1be712109f58df94c,0,7631.937,0,0.0,0,1112,0,813.83813,2,13,PLM,2
1,0,3,100.00001,byplayer,0,0,28,1,1,14.123767,PLM_Thunderz,account.1fba9664d4c845b4a7a690c8678535a0,0,7900.6235,0,0.0,0,1108,0,927.661,3,13,PLM,2
0,0,2,24.59087,byplayer,0,1,52,0,0,0.0,PLM_Flukky,account.d8a6ea134b0c499e9eaf423135aa5137,0,7367.8975,0,0.0,0,1112,0,982.19885,4,13,PLM,2
0,0,4,0.0,byplayer,0,0,54,0,0,0.0,GEN_taemin,account.7f90cd3e901e432998718d5b5bd27411,0,7004.5825,0,0.0,0,1090,0,1063.2474,8,14,GEN,2
0,0,2,109.81787,byplayer,0,0,56,0,0,0.0,GEN_DG98,account.51acc0b4fb57431abc2f97d2b1e6fb1a,0,7903.6807,0,0.0,0,1090,1,686.4621,4,14,GEN,2
0,0,1,51.95105,byplayer,0,1,57,0,0,0.0,GEN_Pio,account.366c8e5509254daba28a69843b9be2cd,0,7808.8145,0,0.0,0,1086,0,1019.73376,7,14,GEN,2
0,0,5,0.0,byplayer,0,0,55,0,0,0.0,GEN_Foxy,account.3026e1bd07ac4705b61be87b61a18219,0,5917.167,0,0.0,0,1090,0,1402.3416,3,14,GEN,2
0,0,3,38.891464,byplayer,0,1,59,0,0,0.0,SST_Tae9,account.39d64103e3f544589671a34f83ff5742,0,5090.5283,0,0.0,0,797,0,504.036,3,15,SST,2
0,0,1,0.0,byplayer,0,0,61,0,0,0.0,SST_Feaven,account.2f3d1b7a3daa4fd997a431f14f4156b6,0,4004.714,0,0.0,0,594,0,351.22253,3,15,SST,2
0,0,2,14.325499,byplayer,0,0,58,0,0,0.0,SST_Imhac,account.3ab9ab3e10ed412e9376617296740386,0,5662.5767,0,0.0,0,817,0,435.12598,4,15,SST,2
0,0,0,0.0,byplayer,0,0,60,0,0,0.0,SST_Runax,account.545d6909372d44189e2fdf5e6bd869b8,0,5122.6367,0,0.0,0,674,0,588.63635,5,15,SST,2
0,0,0,0.0,byplayer,0,0,65,0,0,0.0,PTG_WICKED,account.de071594f45c4dcd8c5de502dee28a7b,0,0.0,0,0.0,0,124,0,28.497587,1,16,PTG,2
2,0,0,429.728,byplayer,0,0,62,0,0,0.0,PTG_Hikari,account.5bbfaf0228f9428cbf4396016e299965,0,0.0,0,0.0,0,280,0,68.26148,5,16,PTG,2
0,0,1,57.61338,byplayer,0,1,63,0,0,0.0,PTG_Akad,account.97763b2a245243bbbb8ac0df22338968,0,0.0,0,0.0,0,244,0,70.629196,4,16,PTG,2
0,0,0,0.0,byplayer,0,0,64,0,0,0.0,PTG_Adder,account.6786eaa07b4e403598e0392ee9b87f6e,0,0.0,0,0.0,0,170,0,34.67514,2,16,PTG,2
2,0,5,595.8736,alive,2,4,2,2,4,200.65681,SQ_hwinn,account.2d59e4fe2d09499c9d36797fea5efb22,1,2139.689,0,0.0,0,1919,0,1702.2244,6,1,SQ,3
4,4,4,591.9163,alive,0,6,10,1,2,49.520573,SQ_Shrimzy,account.54592de3ca8c43de99d521c31d8b43db,2,2557.9111,0,0.0,0,1919,0,1686.1863,5,1,SQ,3
1,1,6,151.87672,alive,0,7,15,1,1,46.69505,SQ_M1ME,account.93f025fc227d4ec2891da4a2cfa87a18,1,2313.492,0,0.0,0,1661,0,1882.4235,9,1,SQ,3
4,2,6,789.6504,alive,1,5,11,1,2,167.90633,SQ_TGLTN,account.de6cade1760644288383540703b65dbc,0,2196.4355,0,0.0,0,1901,0,2087.3608,6,1,SQ,3
1,0,8,294.4949,byplayer,0,12,6,1,3,106.066956,STK_PurdyKurty,account.45878d1906154491abfff8ca8da34422,1,3646.6328,0,0.0,0,1919,0,1670.2373,5,2,STK,3
0,0,1,0.0,byplayer,0,2,33,0,0,0.0,STK_alow,account.726f31ea9e534aa1b78b7e4b0dd08761,0,3292.5435,0,0.0,0,833,0,494.04727,3,2,STK,3
1,0,3,139.79254,byplayer,0,2,16,1,1,17.23421,STK_Vegas,account.2c5075c3691e4cfe87a2e9276673d999,0,4370.0117,0,0.0,0,1404,0,1128.0682,5,2,STK,3
2,1,4,506.79608,byplayer,0,2,32,0,0,0.0,STK_penta,account.aef34dd5f6b74e2f8f304d8d7f61e3df,1,3514.095,0,0.0,0,1879,0,1217.7323,8,2,STK,3
0,0,1,0.0,byplayer,0,0,34,0,0,0.0,NAVI_xmpl,account.f8519f64f2ef4260b9cf27bc694d80e8,0,3731.5132,0,0.0,0,673,0,607.9137,5,3,NAVI,3
1,0,5,245.84227,byplayer,0,2,17,1,1,373.32504,NAVI_alya,account.faa45302d60245268174148c726f0df0,1,4619.011,0,0.0,0,1899,0,1109.7692,9,3,NAVI,3
0,0,0,0.0,byplayer,0,0,35,0,0,0.0,NAVI_Mell,account.47a6e42cedbd4478aa91029f2f182b24,0,4378.9224,0,0.0,0,654,0,368.74005,6,3,NAVI,3
3,1,5,667.8177,byplayer,0,2,12,1,2,58.86888,NAVI_ubah,account.d52c9a76321240dd9d4e7d21dfd30601,0,3588.1294,0,0.0,0,1899,0,1199.9144,7,3,NAVI,3
0,0,0,0.0,byplayer,0,1,37,0,0,0.0,NH_HSmm,account.a673e97c72b74a89bc06f5c9cdaf1894,0,5731.4277,0,0.0,0,1120,0,1077.1069,8,4,NH,3
0,0,6,47.799313,byplayer,0,2,36,0,0,0.0,NH_Nannnnn,account.0641601eed6d48ac9c3e7ec29c1ab65d,0,5195.4863,0,0.0,0,1415,0,1480.3054,6,4,NH,3
2,1,12,535.2945,byplayer,0,5,3,2,4,49.914307,NH_ZpYan1,account.5474ee03ce744d8981c8073e2ceafc14,0,4200.673,0,0.0,0,1893,0,1706.5441,7,4,NH,3
3,1,4,292.69183,byplayer,0,5,18,1,1,28.611496,NH_MMing,account.bcf610df926541c08f984d8c63a799f8,0,4629.4727,0,0.0,0,1415,0,1125.255,5,4,NH,3
5,1,3,659.82697,byplayer,1,4,4,2,4,97.09461,EXO_Akita,account.c9154ad7a5cb4544a2cfdb7041b7897b,1,3703.382,0,0.0,0,1865,0,1233.4229,6,5,EXO,3
0,1,2,204.76494,byplayer,0,1,19,1,1,22.431797,EXO_kang,account.35d306e999224d6d875a610ac9798e9c,0,4203.0166,0,0.0,0,1596,0,976.3683,5,5,EXO,3
0,2,2,108.146996,byzone,0,2,38,0,0,0.0,EXO_Rain,account.520f1451864845e68be67546e2372497,0,3611.1638,0,0.0,0,1655,0,1287.2734,4,5,EXO,3
0,2,6,89.23937,byzone,0,2,39,0,0,0.0,EXO_empt,account.4b761e905e3f4880bd51038dfee6bf93,0,3078.3518,0,0.0,0,1653,0,1299.5999,5,5,EXO,3
4,2,3,515.6061,byplayer,1,4,13,1,2,136.48181,CES_HaiSaki,account.8496c2aff411400e9416de04e58a46ca,1,3675.4048,0,0.0,0,1444,0,1925.7599,4,6,CES,3
1,0,4,381.55212,byplayer,1,3,20,1,1,191.60649,CES_YmCud,account.d445b77990f9489598345f45cdbc641a,0,3999.2185,0,0.0,0,1771,0,1705.8768,4,6,CES,3
0,0,5,345.53098,byplayer,0,2,40,0,0,0.0,CES_Taikonn,account.e4448411e6834f8fa7c699b8232d7439,0,3264.0525,0,0.0,0,1338,0,1682.1492,4,6,CES,3
0,0,4,231.15808,byplayer,0,0,41,0,0,0.0,CES_Himass,account.4ffff11c3238473fb8c0baa5bb40c485,0,3721.0793,0,0.0,0,1337,0,1875.4204,7,6,CES,3
1,0,5,324.36517,byplayer,0,6,42,0,0,0.0,PTG_Hikari,account.5bbfaf0228f9428cbf4396016e299965,0,3352.1365,0,0.0,0,1675,0,2165.0903,5,7,PTG,3
1,1,4,240.15213,byplayer,0,4,21,1,1,32.80784,PTG_Adder,account.6786eaa07b4e403598e0392ee9b87f6e,0,3799.3472,0,0.0,0,1703,0,1476.3866,6,7,PTG,3
0,0,3,391.93823,byplayer,0,2,43,0,0,0.0,PTG_Akad,account.97763b2a245243bbbb8ac0df22338968,1,3268.6384,0,0.0,0,1647,0,2210.3223,8,7,PTG,3
2,1,2,232.0,byplayer,0,2,22,1,1,161.7746,PTG_WICKED,account.de071594f45c4dcd8c5de502dee28a7b,0,3629.3638,0,0.0,0,1681,0,2635.6921,13,7,PTG,3
0,0,1,63.00432,byplayer,1,0,23,1,1,4.295623,ACE_braex,account.6b01b6bd56f74e74b624ce38f085f6bf,0,6486.402,0,0.0,0,1498,0,1054.4335,4,8,ACE,3
4,0,4,519.5542,byplayer,3,0,1,2,5,79.40652,ACE_Myca,account.de3fe5283bc247d48858c5bd8d421fed,0,4944.3364,0,0.0,0,1631,0,1853.246,6,8,ACE,3
1,2,5,447.88422,byplayer,0,1,44,0,0,0.0,ACE_KILYAKAi,account.41ee0ac1a4594cd492f483b883f5550c,0,5527.0757,0,0.0,0,1624,0,1431.766,8,8,ACE,3
0,0,1,0.0,byplayer,0,1,45,0,0,0.0,ACE_ItzzChrizZ,account.71a764ef3f34482ea0714d600f1e16aa,0,4245.476,0,0.0,0,696,0,689.758,5,8,ACE,3
1,1,6,336.3563,byplayer,0,3,14,1,2,46.310844,GEN_DG98,account.51acc0b4fb57431abc2f97d2b1e6fb1a,1,6571.8496,0,0.0,0,1502,0,1224.5754,4,9,GEN,3
0,2,7,176.6225,byplayer,0,5,46,0,0,0.0,GEN_Pio,account.366c8e5509254daba28a69843b9be2cd,1,5573.817,0,0.0,0,1502,0,1390.774,4,9,GEN,3
3,0,7,476.00797,byplayer,2,5,5,2,4,585.3755,GEN_taemin,account.7f90cd3e901e432998718d5b5bd27411,1,4804.8867,0,0.0,0,1500,0,1138.1932,4,9,GEN,3
0,0,3,163.65012,byplayer,0,4,47,0,0,0.0,GEN_Foxy,account.3026e1bd07ac4705b61be87b61a18219,1,6469.976,0,0.0,0,1502,0,741.6934,5,9,GEN,3
3,0,4,460.1827,byplayer,0,7,7,3,3,50.233124,GBL_Gyumin,account.03e41409ae09412797a7fb2664f61aba,0,12146.435,0,0.0,0,1472,0,1201.8738,5,10,GBL,3
2,1,5,516.1062,byplayer,0,4,24,1,1,42.112133,GBL_Tosi,account.6de5f92988114abe9586d352379abff1,1,11580.066,0,0.0,0,1481,0,989.68726,5,10,GBL,3
0,0,4,0.0,byplayer,0,0,49,0,0,0.0,GBL_Glaz,account.810bde92bdeb4ee4a79f002e608c9e91,0,10843.571,0,0.0,0,976,0,672.24097,5,10,GBL,3
0,2,6,301.34512,byplayer,0,3,48,0,0,0.0,GBL_Heaven,account.ee9d73b90b2a4c428f2b5e924e207256,0,10438.59,0,0.0,0,1299,0,931.9489,4,10,GBL,3
1,0,5,273.22375,byplayer,0,4,25,1,1,161.6175,TWIS_BatulinS,account.150e19ba61d94507867fd8f09ef91f7f,0,2119.0942,0,0.0,0,1414,0,1799.6222,5,11,TWIS,3
0,0,2,158.84338,byplayer,0,0,51,0,0,0.0,TWIS_Perfect1ks,account.4909b7642364443b98a4f7572e1b8c68,0,3370.6287,0,0.0,0,911,0,1020.06085,5,11,TWIS,3
2,1,2,286.0554,byplayer,0,5,8,1,3,460.53046,TWIS_Lu,account.1d308843986042d48622357c6c54c4cc,0,4095.8503,0,0.0,0,1410,0,1653.785,7,11,TWIS,3
0,0,5,107.73603,byplayer,0,3,50,0,0,0.0,TWIS_spyrro,account.3fcac0a336ed4ae2992969dc44352d69,0,2649.8118,0,0.0,0,1247,0,1415.8754,8,11,TWIS,3
1,1,4,214.33119,byplayer,0,9,26,1,1,220.96724,LG_Kickstart,account.571b4ac8308645e6a3e0508760dba658,1,4515.6533,0,0.0,0,1308,0,1647.6581,5,12,LG,3
0,0,6,20.214342,byplayer,0,9,52,0,0,0.0,LG_Relo,account.be714280715f480abe78bc6b2aa36767,0,6315.7773,0,0.0,0,1279,0,1098.2421,6,12,LG,3
1,0,4,131.34424,byplayer,1,8,9,1,3,345.933,LG_Snakers,account.bff84caa45294bdba03fe42b84e3b61e,0,5295.3438,0,0.0,0,1006,0,1130.9795,5,12,LG,3
0,1,3,353.9802,byplayer,0,1,53,0,0,0.0,LG_Fludd,account.a76ca47399a44cad846dde2de15363b2,0,7999.6826,0,0.0,0,1263,0,813.2082,5,12,LG,3
0,2,4,132.90543,byplayer,0,7,56,0,0,0.0,PeRo_Myl,account.b7951d07c465448580d9c1d3cd1c69d5,0,496.05823,0,0.0,0,1293,1,2195.5813,6,13,PeRo,3
0,0,2,57.17919,byplayer,0,18,54,0,0,0.0,PeRo_Cui71,account.7fd167510408462eac65c6078b4ab56a,0,503.9725,0,0.0,0,1293,0,2376.7898,7,13,PeRo,3
3,2,4,409.70502,byplayer,1,7,27,1,1,115.74417,PeRo_Aixleft,account.24769a9dcb914df498d9d3232445825d,0,488.31113,0,0.0,0,1293,0,2381.219,5,13,PeRo,3
0,1,5,0.0,byplayer,0,4,55,0,0,0.0,PeRo_AZ,account.3ca5572589c3497b9c160803d9e7a4c5,1,816.595,0,0.0,0,1293,0,2311.077,7,13,PeRo,3
0,0,4,55.0,byplayer,0,1,28,1,1,22.158682,PLM_ThanawatTH,account.81a5402ab7254e8cb3b4fa2aba759b83,0,4047.4944,0,0.0,0,1195,0,1122.3896,5,14,PLM,3
0,0,2,74.54147,byplayer,0,0,57,0,0,0.0,PLM_BORBO4Tz,account.32cd5b7fa4c845b1be712109f58df94c,0,3856.455,0,0.0,0,1275,0,957.79584,7,14,PLM,3
1,0,4,317.00305,suicide,1,1,29,1,1,180.42645,PLM_Thunderz,account.1fba9664d4c845b4a7a690c8678535a0,0,4398.814,0,0.0,0,1193,0,1234.0348,4,14,PLM,3
0,0,2,27.371561,suicide,0,1,30,1,1,214.97023,PLM_Flukky,account.d8a6ea134b0c499e9eaf423135aa5137,0,4017.6047,0,0.0,0,1191,0,1589.1707,7,14,PLM,3
